"Row21297","Assis[LOCATION(NE)]",""
"Row21346","Central[LOCATION(NE)]",""
"Row21433","Colina[LOCATION(NE)]",""
"Row21467","Porto Alegre[LOCATION(NE)]",""
"Row21509","Lagoa[LOCATION(NE)]",""
"Row21551","Maringa[LOCATION(NE)]",""
"Row21571","Manaus[LOCATION(NE)]",""
"Row21596","Piratininga[LOCATION(NE)]",""
"Row21613","Bebedouro[LOCATION(NE)]",""
"Row21639","Santos[LOCATION(NE)]",""
"Row21655","Ubatuba[LOCATION(NE)]",""
"Row21674","Recife[LOCATION(NE)]",""
"Row21753","Gravata[LOCATION(NE)]",""
"Row21766","Fortaleza[LOCATION(NE)]",""
"Row21771","Boa viagem[LOCATION(NE)]",""
"Row21793","sorriso[LOCATION(NE)]",""
"Row21887","Central[LOCATION(NE)]",""
"Row21915","Santo Afonso[LOCATION(NE)]",""
"Row21951","ouro[LOCATION(NE)]",""
"Row21979","Rio Bonito[LOCATION(NE)]",""
"Row22026","Porto Alegre[LOCATION(NE)]",""
"Row22028","Rio Grande[LOCATION(NE)]",""
"Row22043","Recife[LOCATION(NE)]",""
"Row22048","Boa Viagem[LOCATION(NE)]",""
"Row22071","triunfo[LOCATION(NE)]",""
"Row22116","Guarulhos[LOCATION(NE)]",""
"Row22189","Novo Hamburgo[LOCATION(NE)]",""
"Row22227","Reserva[LOCATION(NE)]",""
"Row22400","franca[LOCATION(NE)]",""
"Row22445","feliz[LOCATION(NE)]",""
"Row22509","sossego[LOCATION(NE)]",""
"Row22565","Boa Viagem[LOCATION(NE)]",""
"Row22569","Recife[LOCATION(NE)]",""
"Row22637","Boa Viagem[LOCATION(NE)]",""
"Row22640","SALVADOR[LOCATION(NE)]",""
"Row22685","Ubatuba[LOCATION(NE)]",""
"Row22700","cruzeiro[LOCATION(NE)]",""
"Row22726","Tiradentes[LOCATION(NE)]",""
"Row22858","Curitiba[LOCATION(NE)]",""
"Row22862","Sorriso[LOCATION(NE)]",""
"Row22881","Jardim[LOCATION(NE)]",""
"Row22916","Luz[LOCATION(NE)]",""
"Row22987","saude[LOCATION(NE)]",""
"Row23082","cruzeiro[LOCATION(NE)]",""
"Row23093","Santana[LOCATION(NE)]",""
"Row23165","Estrela[LOCATION(NE)]",""
"Row23205","Salvador[LOCATION(NE)]",""
"Row23221","rio grande[LOCATION(NE)]",""
"Row23234","Carneiros[LOCATION(NE)]",""
"Row23276","Saquarema[LOCATION(NE)]",""
"Row23306","sorriso[LOCATION(NE)]",""
"Row23327","Monteiro[LOCATION(NE)]",""
"Row23462","Santa Rita[LOCATION(NE)]",""
"Row23468","Itatuba[LOCATION(NE)]",""
"Row23492","Caxias[LOCATION(NE)]",""
"Row23505","Penedo[LOCATION(NE)]",""
"Row23549","Porto Alegre[LOCATION(NE)]",""
"Row23581","Recife[LOCATION(NE)]",""
"Row23583","Guararapes[LOCATION(NE)]",""
"Row23626","Pouso Alegre[LOCATION(NE)]",""
"Row23671","Porto[LOCATION(NE)]",""
"Row23725","Santa Fe[LOCATION(NE)]",""
"Row23770","Carneiros[LOCATION(NE)]",""
"Row23834","Belo Horizonte[LOCATION(NE)]",""
"Row23844","saudades[LOCATION(NE)]",""
"Row23886","Brotas[LOCATION(NE)]",""
"Row23926","Cachoeira[LOCATION(NE)]",""
"Row23930","Lavras[LOCATION(NE)]",""
"Row23981","Eldorado[LOCATION(NE)]",""
"Row24066","Mirante[LOCATION(NE)]",""
"Row24067","Boa Viagem[LOCATION(NE)]",""
"Row24127","Dom Pedrito[LOCATION(NE)]",""
"Row24223","Calmon[LOCATION(NE)]",""
"Row24276","Piedade[LOCATION(NE)]",""
"Row24389","Porto Alegre[LOCATION(NE)]",""
"Row24402","ubatuba[LOCATION(NE)]",""
"Row24406","Ubatuba[LOCATION(NE)]",""
"Row24432","Torres[LOCATION(NE)]",""
"Row24493","Palmas[LOCATION(NE)]",""
"Row24495","Parana[LOCATION(NE)]",""
"Row24536","Boa Viagem[LOCATION(NE)]",""
"Row24582","TIRADENTES[LOCATION(NE)]",""
"Row24628","Serra[LOCATION(NE)]",""
"Row24655","Esmeralda[LOCATION(NE)]",""
"Row24672","Fortaleza[LOCATION(NE)]",""
"Row24677","Recife[LOCATION(NE)]",""
"Row24679","Guararapes[LOCATION(NE)]",""
"Row24697","Luz[LOCATION(NE)]",""
"Row24703","boa viagem[LOCATION(NE)]",""
"Row24758","Ingazeira[LOCATION(NE)]",""
"Row24792","Siriri[LOCATION(NE)]",""
"Row24818","reserva[LOCATION(NE)]",""
"Row24869","Almenara[LOCATION(NE)]",""
"Row24880","Buenos Aires[LOCATION(NE)]",""
"Row24903","Aracaju[LOCATION(NE)]",""
"Row24921","Serra[LOCATION(NE)]",""
"Row24943","Taubate[LOCATION(NE)]",""
"Row24982","luz[LOCATION(NE)]",""
"Row24992","Iguatemi[LOCATION(NE)]",""
"Row25183","mata[LOCATION(NE)]",""
"Row25212","Recife[LOCATION(NE)]",""
"Row25292","Recife[LOCATION(NE)]",""
"Row25297","Boa Viagem[LOCATION(NE)]",""
"Row25315","Curitiba[LOCATION(NE)]",""
"Row25333","Toledo[LOCATION(NE)]",""
"Row25501","Humaita[LOCATION(NE)]",""
"Row25631","Natal[LOCATION(NE)]",""
"Row25633","Rio Grande[LOCATION(NE)]",""
"Row25652","Tiradentes[LOCATION(NE)]",""
"Row25667","Juiz De Fora[LOCATION(NE)]",""
"Row25699","Gonzaga[LOCATION(NE)]",""
"Row25744","Navegantes[LOCATION(NE)]",""
"Row25842","Atibaia[LOCATION(NE)]",""
"Row25847","Pedra Grande[LOCATION(NE)]",""
"Row25900","Barra[LOCATION(NE)]",""
"Row26022","descanso[LOCATION(NE)]",""
"Row26090","Feliz[LOCATION(NE)]",""
"Row26098","Porto[LOCATION(NE)]",""
"Row26108","Santos[LOCATION(NE)]",""
"Row26152","muribeca[LOCATION(NE)]",""
"Row26155","Guararapes[LOCATION(NE)]",""
"Row26278","Saudades[LOCATION(NE)]",""
"Row26287","Lagoa[LOCATION(NE)]",""
"Row26329","Fortaleza[LOCATION(NE)]",""
"Row26343","Roteiro[LOCATION(NE)]",""
"Row26368","Piracaia[LOCATION(NE)]",""
"Row26427","Praia Grande[LOCATION(NE)]",""
"Row26429","Arraial[LOCATION(NE)]",""
"Row26468","UNA[LOCATION(NE)]",""
"Row26471","Belo Horizonte[LOCATION(NE)]",""
"Row26479","cruz[LOCATION(NE)]",""
"Row26563","descanso[LOCATION(NE)]",""
"Row26565","Marataizes[LOCATION(NE)]",""
"Row26641","Santos[LOCATION(NE)]",""
"Row26653","Praia Grande[LOCATION(NE)]",""
"Row26668","Gravatai[LOCATION(NE)]",""
"Row26720","Itapecerica[LOCATION(NE)]",""
"Row26790","Pirassununga[LOCATION(NE)]",""
"Row26883","Batalha[LOCATION(NE)]",""
"Row26886","Guararapes[LOCATION(NE)]",""
"Row26898","Sorocaba[LOCATION(NE)]",""
"Row26930","SOCORRO[LOCATION(NE)]",""
"Row26947","Porto[LOCATION(NE)]",""
"Row26960","Carneiros[LOCATION(NE)]",""
"Row26999","cruz[LOCATION(NE)]",""
"Row27012","Cordeiro[LOCATION(NE)]",""
"Row27027","Bauru[LOCATION(NE)]",""
"Row27155","Santa Rita[LOCATION(NE)]",""
"Row27167","Bandeirantes[LOCATION(NE)]",""
"Row27176","Queiroz[LOCATION(NE)]",""
"Row27203","Boa Viagem[LOCATION(NE)]",""
"Row27238","Lagoa[LOCATION(NE)]",""
"Row27294","ouro[LOCATION(NE)]",""
"Row27313","Fortaleza[LOCATION(NE)]",""
"Row27395","Boa Viagem[LOCATION(NE)]",""
"Row27474","manga[LOCATION(NE)]",""
"Row27488","Alvorada[LOCATION(NE)]",""
"Row27490","Tocantins[LOCATION(NE)]",""
"Row27571","Patos[LOCATION(NE)]",""
"Row27660","Porto Alegre[LOCATION(NE)]",""
"Row27662","Rio Grande[LOCATION(NE)]",""
"Row27692","Assis[LOCATION(NE)]",""
"Row27739","Vila Velha[LOCATION(NE)]",""
"Row27781","feliz[LOCATION(NE)]",""
"Row27846","Porto Alegre[LOCATION(NE)]",""
"Row27848","Rio Grande[LOCATION(NE)]",""
"Row27927","Porto Alegre[LOCATION(NE)]",""
"Row27954","Tiradentes[LOCATION(NE)]",""
"Row27966","peixe[LOCATION(NE)]",""
"Row28001","CANOAS[LOCATION(NE)]",""
"Row28003","Rio Grande[LOCATION(NE)]",""
"Row28016","Boa Viagem[LOCATION(NE)]",""
"Row28037","Americana[LOCATION(NE)]",""
"Row28077","Feliz[LOCATION(NE)]",""
"Row28155","Moreno[LOCATION(NE)]",""
"Row28219","Santos[LOCATION(NE)]",""
"Row28220","Dumont[LOCATION(NE)]",""
"Row28231","Valinhos[LOCATION(NE)]",""
"Row28291","Itaguai[LOCATION(NE)]",""
"Row28326","Alagoinhas[LOCATION(NE)]",""
"Row28337","Salvador[LOCATION(NE)]",""
"Row28353","Santana[LOCATION(NE)]",""
"Row28378","Formosa[LOCATION(NE)]",""
"Row28434","Encantado[LOCATION(NE)]",""
"Row28516","Curitiba[LOCATION(NE)]",""
"Row28560","Guarulhos[LOCATION(NE)]",""
"Row28583","Porto[LOCATION(NE)]",""
"Row28620","Porto Alegre[LOCATION(NE)]",""
"Row28622","Porto[LOCATION(NE)]",""
"Row28623","Alegre[LOCATION(NE)]",""
"Row28679","Campo Grande[LOCATION(NE)]",""
"Row28698","Suzano[LOCATION(NE)]",""
"Row28711","Atibaia[LOCATION(NE)]",""
"Row28764","Porto Alegre[LOCATION(NE)]",""
"Row28897","Esplanada[LOCATION(NE)]",""
"Row28967","feliz[LOCATION(NE)]",""
"Row28998","Esmeraldas[LOCATION(NE)]",""
"Row29008","Boa Viagem[LOCATION(NE)]",""
"Row29130","sorriso[LOCATION(NE)]",""
"Row29152","Santa Rosa[LOCATION(NE)]",""
"Row29237","Vila Velha[LOCATION(NE)]",""
"Row29281","Fatima[LOCATION(NE)]",""
"Row29282","Fortaleza[LOCATION(NE)]",""
"Row29338","bom lugar[LOCATION(NE)]",""
"Row29348","Jardim[LOCATION(NE)]",""
"Row29351","Pacoti[LOCATION(NE)]",""
"Row29383","feliz[LOCATION(NE)]",""
"Row29399","Santos[LOCATION(NE)]",""
"Row29494","Bandeirantes[LOCATION(NE)]",""
"Row29567","Itaquaquecetuba[LOCATION(NE)]",""
"Row29576","CANOAS[LOCATION(NE)]",""
"Row29643","Saudades[LOCATION(NE)]",""
"Row29663","Boa Viagem[LOCATION(NE)]",""
"Row29687","Pedro Leopoldo[LOCATION(NE)]",""
"Row29694","Arraial Do Cabo[LOCATION(NE)]",""
"Row29745","Guarulhos[LOCATION(NE)]",""
"Row29785","boa viagem[LOCATION(NE)]",""
"Row29800","sossego[LOCATION(NE)]",""
"Row29831","feliz[LOCATION(NE)]",""
"Row29834","capelinha[LOCATION(NE)]",""
"Row29857","Fortaleza[LOCATION(NE)]",""
"Row29958","Central[LOCATION(NE)]",""
"Row30021","feliz[LOCATION(NE)]",""
"Row30054","Caldas[LOCATION(NE)]",""
"Row30057","Goias[LOCATION(NE)]",""
"Row30088","Ipanema[LOCATION(NE)]",""
"Row30090","Ipero[LOCATION(NE)]",""
"Row30112","Lagoa[LOCATION(NE)]",""
"Row30113","Paraiso[LOCATION(NE)]",""
"Row30150","Ilhabela[LOCATION(NE)]",""
"Row30205","feliz[LOCATION(NE)]",""
"Row30238","Caldas[LOCATION(NE)]",""
"Row30269","Campo Grande[LOCATION(NE)]",""
"Row30279","flores[LOCATION(NE)]",""
"Row30321","Porto Alegre[LOCATION(NE)]",""
"Row30332","Luz[LOCATION(NE)]",""
"Row30474","Feira Nova[LOCATION(NE)]",""
"Row30491","feliz[LOCATION(NE)]",""
"Row30493","Canoas[LOCATION(NE)]",""
"Row30510","Grajau[LOCATION(NE)]",""
"Row30603","jau[LOCATION(NE)]",""
"Row30616","Lapa[LOCATION(NE)]",""
"Row30630","Santa Rita[LOCATION(NE)]",""
"Row30631","Jacutinga[LOCATION(NE)]",""
"Row30714","luz[LOCATION(NE)]",""
"Row30852","vale verde[LOCATION(NE)]",""
"Row30902","Bezerros[LOCATION(NE)]",""
"Row30996","Campestre[LOCATION(NE)]",""
"Row31119","Belem[LOCATION(NE)]",""
"Row31207","Salvador[LOCATION(NE)]",""
"Row31223","mariana[LOCATION(NE)]",""
"Row31226","Buenos Aires[LOCATION(NE)]",""
"Row31239","Curitiba[LOCATION(NE)]",""
"Row31317","Itapema[LOCATION(NE)]",""
"Row31498","peixe[LOCATION(NE)]",""
"Row31574","divino[LOCATION(NE)]",""
"Row31594","Porto Alegre[LOCATION(NE)]",""
"Row31634","Serra[LOCATION(NE)]",""
"Row31657","Fortaleza[LOCATION(NE)]",""
"Row31725","bonito[LOCATION(NE)]",""
"Row31772","Congonhas[LOCATION(NE)]",""
"Row31788","Ipanema[LOCATION(NE)]",""
"Row31821","Feliz[LOCATION(NE)]",""
"Row31890","Ananindeua[LOCATION(NE)]",""
"Row31960","brasileira[LOCATION(NE)]",""
"Row31984","Bombinhas[LOCATION(NE)]",""
"Row32052","Belem[LOCATION(NE)]",""
"Row32107","Porto Alegre[LOCATION(NE)]",""
"Row32176","Belo Horizonte[LOCATION(NE)]",""
"Row32205","Campo Limpo Paulista[LOCATION(NE)]",""
"Row32250","maceio[LOCATION(NE)]",""
"Row32254","Meridiano[LOCATION(NE)]",""
"Row32273","Porto[LOCATION(NE)]",""
"Row32276","Recife[LOCATION(NE)]",""
"Row32287","sorriso[LOCATION(NE)]",""
"Row32289","Jardim[LOCATION(NE)]",""
"Row32295","peixe[LOCATION(NE)]",""
"Row32346","recife[LOCATION(NE)]",""
"Row32350","Recife[LOCATION(NE)]",""
"Row32355","Boa Viagem[LOCATION(NE)]",""
"Row32393","Natal[LOCATION(NE)]",""
"Row32438","Sete De Setembro[LOCATION(NE)]",""
"Row32520","Gramado[LOCATION(NE)]",""
"Row32622","Boa Viagem[LOCATION(NE)]",""
"Row32638","Assis[LOCATION(NE)]",""
"Row32652","Jardim[LOCATION(NE)]",""
"Row32655","Manaus[LOCATION(NE)]",""
"Row32666","Limoeiro[LOCATION(NE)]",""
"Row32671","montanha[LOCATION(NE)]",""
"Row32733","cruz[LOCATION(NE)]",""
"Row32764","Esperantina[LOCATION(NE)]",""
"Row32788","Aparecida[LOCATION(NE)]",""
"Row32818","Sorocaba[LOCATION(NE)]",""
"Row32941","Cachoeirinha[LOCATION(NE)]",""
"Row32957","Marechal Deodoro[LOCATION(NE)]",""
"Row33059","Santa Isabel[LOCATION(NE)]",""
"Row33139","Castelo[LOCATION(NE)]",""
"Row33235","caseiros[LOCATION(NE)]",""
"Row33342","Iguatemi[LOCATION(NE)]",""
"Row33355","Fortaleza[LOCATION(NE)]",""
"Row33384","Londrina[LOCATION(NE)]",""
"Row33408","Colombo[LOCATION(NE)]",""
"Row33410","Parana[LOCATION(NE)]",""
"Row33443","Praia Grande[LOCATION(NE)]",""
"Row33470","sertaneja[LOCATION(NE)]",""
"Row33531","Pinheiro[LOCATION(NE)]",""
"Row33538","Atibaia[LOCATION(NE)]",""
"Row33560","tres Marias[LOCATION(NE)]",""
"Row33617","Taguatinga[LOCATION(NE)]",""
"Row33622","Lapa[LOCATION(NE)]",""
"Row33675","Fortaleza[LOCATION(NE)]",""
"Row33725","Recife[LOCATION(NE)]",""
"Row33734","Fortaleza[LOCATION(NE)]",""
"Row33811","Campanha[LOCATION(NE)]",""
"Row33846","Curitiba[LOCATION(NE)]",""
"Row33908","Serra[LOCATION(NE)]",""
"Row33916","Fortaleza[LOCATION(NE)]",""
"Row33927","Colina[LOCATION(NE)]",""
"Row33974","Maranguape[LOCATION(NE)]",""
"Row34031","california[LOCATION(NE)]",""
"Row34062","Boa Viagem[LOCATION(NE)]",""
"Row34064","Salvador[LOCATION(NE)]",""
"Row34076","Restinga[LOCATION(NE)]",""
"Row34154","alegria[LOCATION(NE)]",""
"Row34220","Contagem[LOCATION(NE)]",""
"Row34251","Serra[LOCATION(NE)]",""
"Row34253","Espirito Santo[LOCATION(NE)]",""
"Row34314","Paulista[LOCATION(NE)]",""
"Row34362","guarapari[LOCATION(NE)]",""
"Row34402","Volta Redonda[LOCATION(NE)]",""
"Row34458","Sorocaba[LOCATION(NE)]",""
"Row34515","Jardim[LOCATION(NE)]",""
"Row34574","alegria[LOCATION(NE)]",""
"Row34589","bonito[LOCATION(NE)]",""
"Row34704","Boa Vista[LOCATION(NE)]",""
"Row34740","Presidente Venceslau[LOCATION(NE)]",""
"Row34890","Bandeirantes[LOCATION(NE)]",""
"Row34892","Curitiba[LOCATION(NE)]",""
"Row34971","Caldas[LOCATION(NE)]",""
"Row35006","descanso[LOCATION(NE)]",""
"Row35060","Salvador[LOCATION(NE)]",""
"Row35075","Barbacena[LOCATION(NE)]",""
"Row35106","Serra[LOCATION(NE)]",""
"Row35164","Marilia[LOCATION(NE)]",""
"Row35189","Ipanema[LOCATION(NE)]",""
"Row35214","Muriae[LOCATION(NE)]",""
"Row35238","Serra[LOCATION(NE)]",""
"Row35243","Feliz[LOCATION(NE)]",""
"Row35269","Jardim[LOCATION(NE)]",""
"Row35294","peixe[LOCATION(NE)]",""
"Row35339","MESSIAS[LOCATION(NE)]",""
"Row35374","pimenta[LOCATION(NE)]",""
"Row35392","Vargem[LOCATION(NE)]",""
"Row35437","Curitiba[LOCATION(NE)]",""
"Row35543","recife[LOCATION(NE)]",""
"Row35550","Boa Viagem[LOCATION(NE)]",""
"Row35581","progresso[LOCATION(NE)]",""
"Row35636","Boa Viagem[LOCATION(NE)]",""
"Row35638","Recife[LOCATION(NE)]",""
"Row35671","Belo Horizonte[LOCATION(NE)]",""
"Row35696","dourado[LOCATION(NE)]",""
"Row35697","corrente[LOCATION(NE)]",""
"Row35826","pedra[LOCATION(NE)]",""
"Row35844","Parauapebas[LOCATION(NE)]",""
"Row35864","fronteira[LOCATION(NE)]",""
"Row35879","Rio Quente[LOCATION(NE)]",""
"Row35918","passos[LOCATION(NE)]",""
"Row35929","Capela[LOCATION(NE)]",""
"Row35941","saudades[LOCATION(NE)]",""
"Row35974","Boa Viagem[LOCATION(NE)]",""
"Row35993","peixe[LOCATION(NE)]",""
"Row36029","Planalto[LOCATION(NE)]",""
"Row36052","salvador[LOCATION(NE)]",""
"Row36097","Ilheus[LOCATION(NE)]",""
"Row36186","Bertioga[LOCATION(NE)]",""
"Row36203","Porto Alegre[LOCATION(NE)]",""
"Row36399","Sorocaba[LOCATION(NE)]",""
"Row36409","Boa viagem[LOCATION(NE)]",""
"Row36411","Recife[LOCATION(NE)]",""
"Row36538","Guarulhos[LOCATION(NE)]",""
"Row36638","Trindade[LOCATION(NE)]",""
"Row36789","Olinda[LOCATION(NE)]",""
"Row36797","capixaba[LOCATION(NE)]",""
"Row36901","luz[LOCATION(NE)]",""
"Row37040","Caruaru[LOCATION(NE)]",""
"Row37099","Boa Viagem[LOCATION(NE)]",""
"Row37101","Recife[LOCATION(NE)]",""
"Row37112","Casa Branca[LOCATION(NE)]",""
"Row37165","Boa Viagem[LOCATION(NE)]",""
"Row37211","Maua[LOCATION(NE)]",""
"Row37265","Barra[LOCATION(NE)]",""
"Row37288","Gramado[LOCATION(NE)]",""
"Row37293","Porto Alegre[LOCATION(NE)]",""
"Row37472","Boa viagem[LOCATION(NE)]",""
"Row37495","Boa Viagem[LOCATION(NE)]",""
"Row37497","Recife[LOCATION(NE)]",""
"Row37502","Lapa[LOCATION(NE)]",""
"Row37560","Sinop[LOCATION(NE)]",""
"Row37571","Recife[LOCATION(NE)]",""
"Row37647","Recife[LOCATION(NE)]",""
"Row37677","Paulista[LOCATION(NE)]",""
"Row37679","Manaus[LOCATION(NE)]",""
"Row37755","Recife[LOCATION(NE)]",""
"Row37757","Guararapes[LOCATION(NE)]",""
"Row37824","Barra[LOCATION(NE)]",""
"Row37825","Bonfim[LOCATION(NE)]",""
"Row37845","Curitiba[LOCATION(NE)]",""
"Row37919","Palmeiras[LOCATION(NE)]",""
"Row37933","feliz[LOCATION(NE)]",""
"Row37937","Santana[LOCATION(NE)]",""
"Row37945","Recife[LOCATION(NE)]",""
"Row250","Sao[LOCATION(NE)]",""
"Row388","Campos[LOCATION(NE)]",""
"Row1086","Campos[LOCATION(NE)]",""
"Row1439","Chapada[LOCATION(NE)]",""
"Row1606","Campos[LOCATION(NE)]",""
"Row2176","BH[LOCATION(NE)]",""
"Row2276","Vix[LOCATION(NE)]",""
"Row2869","BH[LOCATION(NE)]",""
"Row2954","Belo[LOCATION(NE)]",""
"Row3253","Barra[LOCATION(NE)]",""
"Row3328","Belo[LOCATION(NE)]",""
"Row3516","The[LOCATION(NE)]",""
"Row4198","Sao[LOCATION(NE)]",""
"Row5690","belo[LOCATION(NE)]",""
"Row5729","Cidade Jardim[LOCATION(NE)]",""
"Row5731","Barra[LOCATION(NE)]",""
"Row5821","BH[LOCATION(NE)]",""
"Row6015","Barra[LOCATION(NE)]",""
"Row6236","The[LOCATION(NE)]",""
"Row6444","Campina[LOCATION(NE)]",""
"Row6837","Belo[LOCATION(NE)]",""
"Row7497","Caxias[LOCATION(NE)]",""
"Row8027","Floripa[LOCATION(NE)]",""
"Row8209","Sao[LOCATION(NE)]",""
"Row8879","Sao[LOCATION(NE)]",""
"Row8907","Caxias[LOCATION(NE)]",""
"Row9287","Belo[LOCATION(NE)]",""
"Row9469","The[LOCATION(NE)]",""
"Row10001","Floripa[LOCATION(NE)]",""
"Row10205","Sao[LOCATION(NE)]",""
"Row10232","Chapada[LOCATION(NE)]",""
"Row10347","Barra[LOCATION(NE)]",""
"Row10797","JP[LOCATION(NE)]",""
"Row10851","Belo[LOCATION(NE)]",""
"Row10893","Conquista[LOCATION(NE)]",""
"Row11011","Belo[LOCATION(NE)]",""
"Row11383","Sao[LOCATION(NE)]",""
"Row11433","Sao[LOCATION(NE)]",""
"Row11450","barra[LOCATION(NE)]",""
"Row11557","The[LOCATION(NE)]",""
"Row11749","Campos[LOCATION(NE)]",""
"Row11828","the[LOCATION(NE)]",""
"Row12160","Barra[LOCATION(NE)]",""
"Row12378","Belo[LOCATION(NE)]",""
"Row12496","Campos[LOCATION(NE)]",""
"Row12553_dup","Sao[LOCATION(NE)]",""
"Row12922","Paris[LOCATION(NE)]",""
"Row13710","Barra[LOCATION(NE)]",""
"Row13747","POA[LOCATION(NE)]",""
"Row13774","Cidade Jardim[LOCATION(NE)]",""
"Row13811","Sampa[LOCATION(NE)]",""
"Row13946","Barra[LOCATION(NE)]",""
"Row14003","The[LOCATION(NE)]",""
"Row14043","Campos[LOCATION(NE)]",""
"Row15042_dup","Aparecida[LOCATION(NE)]",""
"Row15403","Sao[LOCATION(NE)]",""
"Row15440","Aparecida[LOCATION(NE)]",""
"Row15459","BH[LOCATION(NE)]",""
"Row15959","LUCAS[LOCATION(NE)]",""
"Row16684","Belo[LOCATION(NE)]",""
"Row16980","Belo[LOCATION(NE)]",""
"Row17146","Campos[LOCATION(NE)]",""
"Row17336","BH[LOCATION(NE)]",""
"Row17359","Sao[LOCATION(NE)]",""
"Row18137","Barra[LOCATION(NE)]",""
"Row18461","the[LOCATION(NE)]",""
"Row19139","Sao[LOCATION(NE)]",""
"Row19249","Caxias[LOCATION(NE)]",""
"Row19263","Barra[LOCATION(NE)]",""
"Row19342","Paris[LOCATION(NE)]",""
"Row20462","LUCAS[LOCATION(NE)]",""
"Row20626","Belo[LOCATION(NE)]",""
"Row21395","Belo[LOCATION(NE)]",""
"Row21722","Campos[LOCATION(NE)]",""
"Row21926","Sampa[LOCATION(NE)]",""
"Row22032","BH[LOCATION(NE)]",""
"Row22798","Belo[LOCATION(NE)]",""
"Row22834","JP[LOCATION(NE)]",""
"Row23615","Caxias[LOCATION(NE)]",""
"Row23958","Belo[LOCATION(NE)]",""
"Row24410","THE[LOCATION(NE)]",""
"Row24908","the[LOCATION(NE)]",""
"Row26035","Barra[LOCATION(NE)]",""
"Row26094","floripa[LOCATION(NE)]",""
"Row26607","Belo[LOCATION(NE)]",""
"Row26793","Sao[LOCATION(NE)]",""
"Row27698","BH[LOCATION(NE)]",""
"Row28172","Campos[LOCATION(NE)]",""
"Row28342","Campos[LOCATION(NE)]",""
"Row29804","Paris[LOCATION(NE)]",""
"Row30251","Sao[LOCATION(NE)]",""
"Row31145","Campos[LOCATION(NE)]",""
"Row31464","the[LOCATION(NE)]",""
"Row32343","Belo[LOCATION(NE)]",""
"Row32545","BH[LOCATION(NE)]",""
"Row32717","Campos[LOCATION(NE)]",""
"Row32962","Aparecida[LOCATION(NE)]",""
"Row33622_dup","Sao[LOCATION(NE)]",""
"Row33802","Sao[LOCATION(NE)]",""
"Row35290","Sao[LOCATION(NE)]",""
"Row35577","Sao[LOCATION(NE)]",""
"Row35838","sampa[LOCATION(NE)]",""
"Row35856","Belo[LOCATION(NE)]",""
"Row36406","The[LOCATION(NE)]",""
"Row36657","BH[LOCATION(NE)]",""
"Row36785","BH[LOCATION(NE)]",""
"Row37196","sampa[LOCATION(NE)]",""
"Row37458","Barra[LOCATION(NE)]",""
"Row38020","Barra[LOCATION(NE)]",""
"Row38081","Quiabo[LOCATION(NE)]",""
"Row95","Bahia[LOCATION(NE)]",""
"Row250_dup","Sao Paulo[LOCATION(NE)]",""
"Row481","Bahia[LOCATION(NE)]",""
"Row795","Amazonas[LOCATION(NE)]",""
"Row1040","Bahia[LOCATION(NE)]",""
"Row1139","Para[LOCATION(NE)]",""
"Row3480","Bahia[LOCATION(NE)]",""
"Row3594","Rio Grande Do Sul[LOCATION(NE)]",""
"Row3642","Minas Gerais[LOCATION(NE)]",""
"Row4193","Sao Paulo[LOCATION(NE)]",""
"Row4279","Rio De Janeiro[LOCATION(NE)]",""
"Row4415","PARA[LOCATION(NE)]",""
"Row4693","PARA[LOCATION(NE)]",""
"Row4785","para[LOCATION(NE)]",""
"Row5175","Minas Gerais[LOCATION(NE)]",""
"Row5863","Para[LOCATION(NE)]",""
"Row6722","Minas Gerais[LOCATION(NE)]",""
"Row6748","ceara[LOCATION(NE)]",""
"Row7058","Bahia[LOCATION(NE)]",""
"Row7097","Para[LOCATION(NE)]",""
"Row7587","Para[LOCATION(NE)]",""
"Row7988","Bahia[LOCATION(NE)]",""
"Row8200","Sao Paulo[LOCATION(NE)]",""
"Row8869","Sao Paulo[LOCATION(NE)]",""
"Row9522","Amazonas[LOCATION(NE)]",""
"Row9525","Para[LOCATION(NE)]",""
"Row9759","Ceara[LOCATION(NE)]",""
"Row9984","Minas Gerais[LOCATION(NE)]",""
"Row10126","Pernambuco[LOCATION(NE)]",""
"Row10193","Sao Paulo[LOCATION(NE)]",""
"Row10541","para[LOCATION(NE)]",""
"Row10926","Rio Grande Do Sul[LOCATION(NE)]",""
"Row11367","Sao Paulo[LOCATION(NE)]",""
"Row11416","Sao Paulo[LOCATION(NE)]",""
"Row11903","Bahia[LOCATION(NE)]",""
"Row12056","Tocantins[LOCATION(NE)]",""
"Row12235","Para[LOCATION(NE)]",""
"Row12337","Bahia[LOCATION(NE)]",""
"Row12501","Rio De Janeiro[LOCATION(NE)]",""
"Row12533","Sao Paulo[LOCATION(NE)]",""
"Row12944","Minas Gerais[LOCATION(NE)]",""
"Row13100","Pernambuco[LOCATION(NE)]",""
"Row13663","Mato Grosso[LOCATION(NE)]",""
"Row13706_dup","Mato Grosso[LOCATION(NE)]",""
"Row14106","Bahia[LOCATION(NE)]",""
"Row14342","Minas Gerais[LOCATION(NE)]",""
"Row14893","Santa Catarina[LOCATION(NE)]",""
"Row14923","Mato Grosso[LOCATION(NE)]",""
"Row15056","Rio De Janeiro[LOCATION(NE)]",""
"Row15375","Sao Paulo[LOCATION(NE)]",""
"Row15530","Para[LOCATION(NE)]",""
